name,website,telephone
Churrascaria Giramundo,https://www.getinapp.com.br/,553232151953
Assoluto Restaurante,https://restaurante.getinapp.com.br/,556291775827
Artezannale Pizzeria e Cervejaria,https://www.facebook.com/artezannale/,553232359909
Pizzaria Tarantella,http://instagram.com/tarantella_pizzariajf?igshid=13bzrfedv4qgu,5532988493633
Manoel e Juaquim Varnhagen,https://www.facebook.com/ManoelEJuaquimVarnhagen/?rf=289199305265351,5521996326023
Takai Sushi Restaurante Ltda,https://www.facebook.com/takaisushicaxias/,555435380547
Beks Bar,https://www.facebook.com/beksbar/,554132427232
Mourao Bar e Restaurante,https://www.facebook.com/mouraochopprestaurante/,556296358358
Alibabar - Santo Agostinho,http://baralibabar.com.br/,5531982475445
Rogerinho Burgue's,https://www.facebook.com/rogerfineburguer/,553134674665
Maneco Jaleco,https://www.manecocomjaleco.com.br/,5521985410865
Emporio Amazônico,http://www.instagram.com/emporioamazonicobelem,559132464665
Du'Cheff Pizzaria Express,https://www.facebook.com/ducheff.pqanhanguera/,556296790028
Picanha da Esquina,https://www.facebook.com/esquinadapicanha/,556293780668
BBS Steak,http://www.instagram.com/bbssteak,5591982188326
Pizzaria Paulista,https://www.pizzariapaulista.com.br/,556296315511
Bahrem Restaurante  Marista,https://bahrem.com.br/,5521968391363
Restaurante Peri,https://www.facebook.com/pages/Peri-Restaurante/1355978134517854,5548985001202
Pub Litrão,http://www.instagram.com/pub_litraoeconveniencia,5591983534041
O Fulano Floripa,https://www.facebook.com/ofulanobar/,5548996096460
Bar do Adão,https://www.facebook.com/bardoadaotijuca/,5521965801529
Alibabar - Gutierrez,http://baralibabar.com.br/,5531992291051
Sul da Ilha Surf Bar,https://www.facebook.com/barsuldailhasurf/,554832070738
Faenza Pizza Grill,http://Rosty.com,5521981003098
Choperia do Papai,http://choperiadopapai.com.br,552122833324
Dirceus Bar,https://www.facebook.com/dirceusbar/,5532988079075
Terra Vista,https://www.zomato.com/pt/rio/terra-vista-ipanema,5521997354180
Adega da Mina,https://www.facebook.com/adegadaminajf/,553232244799
pizzaria tio luigi,http://www.pizzariatioluigi.com.br,553232239121
Quiosque Fasano,https://www.fasano.com.br/gastronomia/marea,5521988663632
Comfort hotel,https://www.facebook.com/comfortrondonopolis/,5566992163126
Chopperia do Juiz - Imperador,https://www.facebook.com/chopperiadojuizimperador/,551120735050
Bar e restaurante Vieiras,https://www.facebook.com/vieirasjf/,5532988110091
South Beer,http://www.instagram.com/southbeer_/,5541991319200
Choripan Getúlio,http://www.choripan.com.br,554131212563
Wills New York,@willsbarpoa,5551996093885
Blu Food Park,https://www.instagram.com/blufoodpark/,55
Cabana Burger - Santo André,https://cabanaburger.com.br/index.php,551130730778
Dizzy - Santana,https://dizzy.com.br/lanchonetedizzy/santana,551129671000
Ofélia Bar,,5531983734990
Quintal del Carmem,https://www.instagram.com/quintaldelcarmem/,551123243850
Ricardo's Restaurante,https://www.facebook.com/RICARDOSHAMBURGERIA/,551836533668
Casa Valduga,http://www.casavalduga.com.br/contato/,555421053122
Blood House ,https://www.instagram.com/blood_in_house/,5511966598348
Chez Claude São Paulo,https://www.instagram.com/chez.claudesp/,551130714228
CABANA BURGER - RIBEIRÃO PRETO,https://www.cabanaburger.com.br/index.php,5500000000000
Fabricio Bar e restaurante,,552732591821
Ciao Pizzeria - São Paulo,@ciaopizzeriasp,551135306657
Bar de Baixo,,551124788570
Downtown Steakhouse,,5596981133020
Severina Gastrobar,,5500000000000
Watanabe,,551199999999
Bottega Bernacca Uno,,551135867103
Living Lounge Bar and Sushi,,551130692233
Goró da Rosa,https://www.instagram.com/gorodarosa/,551432272835
Amélia Bar e Cozinha,,5562994557605
Yabai,,5511988108050
Nouveau Sushi,https://sushinouveau.com.br/,5511942774101
O Granulado,ogranulado.com,5531996613396
Qchicha,https://www.instagram.com/qchicha_cevicheria/?hl=pt-br,551130324211
Pina Restaurante Italiano,https://www.instagram.com/pina.restaurant/,551130712501
Rakku Sushi Bar,https://www.instagram.com/rakku.sushibar/,551836522426
Jardim Bar - Pinheiros,,5511976508822
Camelo - Tatuapé,https://pizzariacamelo.com.br/,551127766030
CENA PATAGÔNIA,,5500000000000
Sbbangiare,www.sbbangiare.com.br,553537152697
Paris 6 - Peti Aeroporto,www.paris6.com.br,5511963364010
Piper Drink Bar,piperbar.oficial,551134243185
Cabana Burger  - Parkshopping Jacarépagua,https://www.cabanaburger.com.br/,551130730778
Emporio Santa Therezinha - Campinas,,551933681131
Restaurante Sushi,,551130652195
Restaurante Rooftop,,551130652195
Mezanino - Torre de TV de Brasília,https://mezaninobrasilia.com.br/,5561991677812
Cortez Leblon,https://www.restaurantecortes.com.br/,5511947944444
Astros Steakhouse & Bar,https://www.facebook.com/astrosbar/,551122937846
Jacaré do Brasil,https://www.jacaredobrasil.com.br/,557336682158
L'Ô Restaurante,http://lorestaurante.com.br/,558532652288
Du Goias,,556434337723
Broat Brothers,,5511971207631
Tahafa Oriental Tropical,https://www.instagram.com/tahafamilagres/,5582981802207
Turi,https://www.instagram.com/turi.bh/,5531993399367
Caspita Pizza,,551126759513
Carangueijo do Assis,,552732898486
El Tranvia - Riviera,,5511222222222
Cantaros Restaurante e Pizzaria,,551129520037
Cheiro Verde Restaurante,,551125241322
Croma Pizza & Burguers - Vila Carrão,,5511913664740
Sal e Grill Steakhouse Shopping,,5519988412010
Cabana Burger - Mooca,www.instagram.com/cabana.burger,5511941820032
Ithiban Sushi Piracicaba,,551925341979
Mr. Tugas - Jardim Norte,http://www.mrtugas.com.br/,553233219582
Hug Beer Burger - Parquelandia,,5585988643918
JJ bar,https://www.instagram.com/jj.bar.e.restaurante.oficial/,5511954819691
Niwa Sushi - Morumbi,,5511954331007
Velho Texas bar e restaurante,,5555629980668
O Segredo De Luiza,https://instagram.com/osegredodeluiza?utm_medium=copy_link,553133944076
Pasta & Pizza,https://www.eataly.com.br/restaurantes/pasta-e-pizza/,551132793300
Dizzy - Vila Maria,https://dizzy.com.br/lanchonetedizzy/vilamaria?dd=menu,551129555908
TABERNA SANTÊ,https://menu.getinapp.com.br/store/Vkn7oAPO/1/g1gEzXkw,5531991409211
Olivia Cucina,,5548999997767
"Pepita, drinks, tapas y vinos",http://www.instagram.com/pepitatapasbar/,5541989026353
Vizinho Gastrobar,https://instagram.com/vizinhogastrobar?igshid=YmMyMTA2M2Y=,5521971540841
Mokai Platinum,https://www.instagram.com/mokaiplatinum/,555135744255
MAMMO,https://www.instagram.com/mammorestaurante/,5585999194444
Valle Gastronômico,,5531996459751
Penicilina Bar,,5511940110018
,@officinadicarne,551236637513
Forneria Campos,https://www.instagram.com/forneriacampos/,551236637513
Pizza na Roça - Minas Garden.,https://www.instagram.com/pizzanaroca.pocos/,553537126000
Rifoles Praia Hotel & Resort,,5555843646500
Seu Domingo Beach Club,,5585992984656
Brasido,https://www.instagram.com/brasidorestaurante/,5565999639494
Macaw Beach Bar,https://www.instagram.com/macawbeach/,5521966887439
Secreto Lounge,https://www.instagram.com/secreto_lounge/,553133477895
Cabana Burger - Tatuapé,https://www.instagram.com/cabana.burger/,551123913939
Restaurante Treno Gourmet,https://www.instagram.com/trenogourmetstation/,552139000594
Pizzaria Camelo Tamboré,https://www.instagram.com/pizzariacamelo/?hl=en,551138847545
Mustang Sally - Cabral,https://www.instagram.com/mustangsallybar/?hl=en,554135012855
Garagem do Padeiro,https://www.instagram.com/garagemdopadeiro/?utm_medium=copy_link,5511969008578
Cabana Burger - Morumbi Town,https://cabanaburger.com.br/,551130730778
La Casa Della Pizza,https://www.instagram.com/lacasadellapizza_pan/?hl=en,5549991139637
La Cucina di Piero,,5531992246124
Castellinhos Chopperia e Petiscaria,,5516997702299
Praia Brava,http://www.praiabravasandclub.com.br,5511959295956
Fantoni  Burger,https://www.instagram.com/fantoniburger/,5527999405919
Biertempel,https://www.biertempel.com.br/,5519983466006
Meat&Co BBQ,https://www.instagram.com/meatcobh/,5531988799050
UNIAO FAMILIAR RESTAURANTES LTDA ELAINE,fogonabrasa7,553193191
Naro Bar Burger & Beer,https://www.instagram.com/narobh/,5531987948680
Kentô Cozinha Oriental,http://www.restaurantekento.com.br/,552226454305
Little Mamma Pizzaria,https://www.instagram.com/littlemammapizzaria/,552125438673
Botânico,,5511111111111
Bar Américo,,5519981258053
Canttinho Botequim,,5519981258053
Defume´s Bar e Botequim,https://www.instagram.com/defumesbotequim/,5527998891199
Figueiredo Cozinha e Bar,,5561999294322
Cortés – Guarulhos,https://www.restaurantecortes.com.br/,551124452675
O Celeiro da Carne,https://www.instagram.com/oceleirodacarne/,5511983414244
Verdinho Bar Universitário,http://www.verdinhobar.com.br/,5528999144674
Balcão Bar,https://vistasaopaulo.com.br/,551126583188
Bar do Mineiro,http://bardomineiro.net/,552122219227
Taberna Music Bar,https://www.facebook.com/tabernamusicbarop/,553186958142
Paladar Pinheiros,,5511973990302
Clube Paulistano - Rooftop,,5511940187121
Clube Paulistano- Sushi,,5511940187121
Barbrasa,,5561999791053
Mug.sp Jardins,,551130514252
Esquilo Gourmet,https://esquilogourmet.wixsite.com/site,553591483563
União FC - Bar da Várzea,,5517996141304
ArtCafé,,5592985514631
Coisa Boa do Chef Moa,https://www.instagram.com/coisaboadochefmoa/,5514991079595
Alas Restaurante,,552730712495
Criação,,5565453165445
Clericot Café,https://www.instagram.com/clericotcafe/,5527992995918
Escondidinho Bar e Restaurante,https://www.instagram.com/escondidinho_restaurante/,551147811263
Vila Tarego- Bar,,556130533317
Dom Manju - Ceilândia,,556133764532
Frida Bar & Lounge,instagram.com/fridaloungerp,5517981926595
Mirante Sunset Bar,https://www.mirantesunsetbar.com.br/,5584981547878
Busger,http://www.busger.com.br/,5511913344884
Altas Horas Petiscaria & Hamburgueria,https://www.instagram.com/altashorasmilagres/,5582999304515
Hotel Escola Senac Barreira Roxa,,558440051600
Bertaglia Pizzeria,,5511946460630
Ikigai Exclusive Sushi - Americana,https://www.instagram.com/ikigai.exclusivesushi/,5519981662853
Carmen la loca,https://www.instagram.com/restaurantecarmenlaloca/,551135399724
Loha poke,https://www.instagram.com/loha.poke/,5534999729926
La Vinicola - Gramado,https://www.instagram.com/lavinicolagramado/,5554993294144
CS Doce & Café,https://www.csdoceecafe.com.br/,5541991913127
Adele Gastronomia & Café,https://www.instagram.com/adelegastronomia/,554132440199
A Ventana Bar,,5511974823451
Thai Restaurante Thailandês- Curitiba,https://www.thairestaurante.com.br/,554130396980
Restaurante Si Signore,http://www.sisignore.com.br/,554130537446
Blend Cacao,https://blendcacao.com/,5541998979213
Trovatta Mercadoteca,https://www.instagram.com/trovattamercadoteca/?hl=pt,554132053901
Biergarten Usinamalte,https://www.instagram.com/biergarten_usinamalte/,5542991114200
Gelataio Mercadoteca,https://www.gelataio.com.br/,554132053901
Sushi Ruy Barbosa - Boulevard,,5591991125222
Tortas do Mundo,https://www.tortasdomundo.com.br/,5541996797231
Constantino Crepe Francês,https://www.instagram.com/constantino.cwb/?hl=pt,5541988858891
Coxinha Lovers,https://coxinhalovers.com.br/,5541999400154
Big Bear Burger,https://www.bigbearburger.com.br/,5541991086667
Mais 1 Café,,5541992595559
Panificadora Pantucci Vila Izabel,https://www.instagram.com/pantuccipanificadora/,554132428665
Tabefe Bar,https://www.instagram.com/tabefebar/,5541998059199
Go Coffee Curitiba,,554132435877
The Ox Room Steakhause,https://oxsteakhouse.com.br/,554130394577
Gioia Mercadoteca,,554131553419
WikiMaki Cabral,http://wikimaki.com.br/lojas/cabral,5508000063111
WikiMaki Batel,http://wikimaki.com.br/,5508000063111
WikiMaki Torres,,5508000063111
Cave Maria Vinheria,,5541999162621
GOD SAVE THE BEER,https://godsavethebeer.com.br/,554130444775
Maria Queijaria,https://www.instagram.com/mariaqueijaria/,5541996831112
Praia da Radial,https://www.instagram.com/praiadaradial/,5511985821313
Moncloa Park Shopping Barigüi,https://www.moncloa.com.br/,554130936961
Qui Si Mangia Bene,https://quiforneria.com.br/,5541991514545
Roberta Schwanke Gastronomie Patisserie,https://www.instagram.com/robertaschwanke_gastronomie/,5541998804635
Kitsune,https://www.instagram.com/kitsune.cwb/?hl=pt,5541997036332
Miuq Restaurante,https://www.instagram.com/miuqrestaurante/,5541988654188
Hard Rock Cafe Curitiba,https://www.instagram.com/hrccuritiba/,554130916060
Valais Koffee - Lounge Bar,https://valaiskoffee.com.br/,554130190499
Cão Veio - Alphaville,https://www.instagram.com/caoveio/,551126906514
Integral Fit - Cristo Rei,https://www.instagram.com/integralfit/?hl=pt,554132093969
Nobaday Shaka Açaí,https://www.instagram.com/nbdacai/,5541992738606
Abacazo Vitaminas e Cremes,https://www.instagram.com/abacazo.br/?hl=pt,5541992031144
Sotile Pasticceria,https://www.sotile.com.br/,5541999226611
Bruno Bolos,https://brunoboloscwb.com.br/,5541988416795
Bellari Pizzeria,https://www.instagram.com/bellaripizzeria/,5541991040036
Haga Buns Cinnamon Rolls,https://www.instagram.com/hagabuns/,5541998511111
Tokyo Milano Restaurante,tokyomilano.cloudfy.net.br,554130921405
Dachô Restaurante Japonês - Araçatuba,http://dacho.com.br/,551833057473
All Natural - Batel,https://www.instagram.com/allnatural.cwb/,5541992568999
Ponto Gin Mercadoteca,https://www.instagram.com/pontogin/,554132053901
Taido Sushi Delivery Curitiba,https://www.instagram.com/taidosushideliverycwb/,5541995323322
Cheia de Graça Pâtisserie,https://confeitariacheiadegraca.com.br/,554133112604
Nanica Curitiba,https://www.instagram.com/nanicabrasil/?hl=pt-br,5511975920997
Tao Sushi Mercadoteca,https://www.instagram.com/p/CGH-r18BmkM/,554132053901
Pépe Coquetéis,https://www.instagram.com/pede.pepe/,5541991974141
Oakberry Pátio Batel,,5541991894500
Madá Pizza & Vinho,https://msha.ke/madapizzavinho/,5541995617213
Janela Bar,https://www.instagram.com/janelabar/,554198579067
California Donut Company,https://www.instagram.com/californiadonutcompany/,5541987865590
Lola Li Doceria,,5541987143325
Madala Gourmet,,5541992065353
Mary Ann Apple Factory,https://applefactory.com.br/,554131171649
UpStairs Wine Bar,,554130760720
Yabaiya,,5541992738606
Officina Restô Bar,https://www.instagram.com/officinarestobar/,5541991122031
Sweet Rosa Confeitaria,https://www.instagram.com/sweetrosaconfeitaria/,5541997878813
A loja da Torta,https://www.instagram.com/loja_da_torta/,554130220608
Piatto O Pastifício,https://www.instagram.com/piattorotisseria/,554132853672
Romeo Cucina,https://www.instagram.com/romeo.cucina/,554131544834
VINO!,https://intelivino.com.br/winebar/vino-batel,554133591077
O Famoso Brigadeiro,http://www.ofamosobrigadeiro.com.br/,554133626653
Tierra Del Fuego,https://tierradelfuego.com.br/,554132562323
Carnivore Steak House,https://www.instagram.com/carnivorebr/,5541997216717
Praça do Victor,https://restaurantesvictor.com.br/,554130760720
Famiglia Fadanelli,http://famigliafadanelli.com.br/,554133721616
Beer Mad Batel,https://www.instagram.com/beermadbatel/,5541997214399
Fábrica Gourmet Hamburgueria Torres,https://www.instagram.com/fabricagourmet/?hl=pt-br,5541987179661
Duckbill Cookies & Coffee Batel,https://www.instagram.com/duckbill.oficial/,5541996349469
Gio. Kitchen & Wine,https://www.instagram.com/giokitchenwine/,554130154406
Cheezy Café e Pão de Queijo,https://www.instagram.com/cheezy.cafe/,5541999613518
Grés Gastronomia,https://gresgastronomia.com.br/,554134026270
Gelato Borelli,https://www.instagram.com/gelatoborellicuritiba/,554135275775
GOD SAVE THE WINE,https://www.instagram.com/godsavethewine_/?hl=pt,554130444775
Boteco Curitiba,,5541998009805
Confeitaria Holandesa,,554132241191
Cookie Stories,https://www.instagram.com/rockpizzarollcwb/,554130770601
All Natural - Bigorrilho,https://beallnatural.com.br/,5541997897991
Bazar Doce Confeitaria,,554130769808
Diô Wine Bar,,5541997477624
Zéppe Focacceria,,5541991930703
Galleria 41 Curitiba,,5541999837928
Olivença Cozinha Ibérica,,554132069113
Z. Sushi Lounge Bar,,554133088416
Café Habitual - Pinheiros,https://www.instagram.com/cafehabitual/,5511991584013
Restaurante Miles Bar,http://www.mileswinebar.com.br/,5511952111496
Camarada Camarão - Vitoria,https://www.instagram.com/camaradacamarao/,558133663535
